,Day00Inoc,Day01NoC,Day03NoC,Day07NoC,Day14NoC,Day21NoC,Day30NoC,Day42NoC,Day01LowCrysWater,Day03LowCrysWater,Day07LowCrysWater,Day14LowCrysWater,Day21LowCrysWater,Day30LowCrysWater,Day42LowCrysWater,Day01LowCrys,Day03LowCrys,Day07LowCrys,Day14LowCrys,Day21LowCrys,Day30LowCrys,Day42LowCrys,Day01PET,Day03PET,Day07PET,Day14PET,Day21PET,Day30PET,Day42PET,Day01WeatherPET,Day03WeatherPET,Day07WeatherPET,Day14WeatherPET,Day21WeatherPET,Day30WeatherPET,Day42WeatherPET,Day01BHET,Day03BHET,Day07BHET,Day14BHET,Day21BHET,Day30BHET,Day42BHET
ASV44: $Aquabacterium$,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.015,0.0,0.01,0.01,0.01,0.0,0.0,0.37333333333333335,0.1466666666666667,0.13333333333333333,0.12,0.26,0.18333333333333335,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.02,0.01,0.0
ASV49: $Halomonadaceae$,5.093333333333334,1.4866666666666666,0.6533333333333333,0.6733333333333333,0.44,0.5533333333333333,0.48666666666666664,0.16666666666666666,0.64,0.36000000000000004,0.39999999999999997,0.24000000000000002,0.060000000000000005,0.0,0.0,0.3866666666666667,0.5533333333333333,0.44,0.12666666666666668,0.060000000000000005,0.02,0.0,1.4666666666666668,1.0666666666666667,0.5733333333333334,0.49333333333333335,0.64,0.39999999999999997,0.23,1.9133333333333333,0.86,0.66,0.5466666666666667,0.5466666666666667,0.3666666666666667,0.3266666666666667,1.2066666666666668,0.34,0.4000000000000001,0.14666666666666664,0.3666666666666667,0.5,0.3466666666666667
ASV51: $Hyphomicrobium$ $facile$,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.58,0.2733333333333333,0.20000000000000004,0.24,0.39333333333333337,0.18000000000000002,0.24,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
ASV58: $Caulobacteraceae$,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.20000000000000004,0.13333333333333333,0.12999999999999998,0.10333333333333333,0.22,0.09999999999999999,0.145,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0
ASV59: $Piscinibacter$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.045,0.0,0.0,0.0,0.03,0.0,0.64,0.29,0.35000000000000003,0.38000000000000006,0.3499999999999999,0.22,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
ASV60: $Nevskia$,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.03,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.6900000000000001,0.38000000000000006,0.37000000000000005,0.4000000000000001,0.5800000000000001,0.29000000000000004,0.37500000000000006,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.03,0.045,0.03,0.045,0.0
ASV62: $Halomonas$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.41333333333333333,0.04,0.0,0.09333333333333334,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.17333333333333334,0.37333333333333335,0.49333333333333335,0.6666666666666666
ASV67: $Bradyrhizobium$,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,0.08,0.07333333333333333,0.07666666666666667,0.13999999999999999,0.07666666666666667,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.0,0.0
ASV69: $Alphaproteobacteria$,0.025,0.035,0.11333333333333333,0.22999999999999998,0.27666666666666667,0.27666666666666667,0.32,0.4633333333333333,0.016666666666666666,0.10333333333333335,0.22,0.4266666666666667,0.49666666666666676,0.6033333333333334,0.9833333333333334,0.0,0.015,0.02666666666666667,0.02,0.035,0.056666666666666664,0.11,0.01,0.12666666666666668,0.24333333333333332,0.26,0.34,0.12333333333333334,0.16499999999999998,0.023333333333333334,0.17333333333333334,0.32666666666666666,0.33666666666666667,0.38000000000000006,0.27,0.37333333333333335,0.01,0.01,0.01,0.01,0.01,0.01,0.01
ASV71: $Hyphomonas$,0.02,0.0,0.02,0.10000000000000002,0.24,0.2866666666666667,0.2733333333333334,0.2333333333333333,0.0,0.02,0.08,0.16666666666666666,0.19333333333333336,0.2066666666666667,0.37333333333333335,0.0,0.04,0.42,0.6133333333333333,0.8666666666666667,0.7200000000000001,0.89,0.0,0.0,0.03,0.02,0.07333333333333333,0.22666666666666666,0.16,0.0,0.0,0.05333333333333334,0.08666666666666667,0.22666666666666668,0.11333333333333334,0.15333333333333332,0.0,0.0,0.6999999999999998,1.4533333333333331,1.4733333333333334,1.16,1.2533333333333332
ASV82: $Pelomonas$,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.05666666666666667,0.03666666666666667,0.056666666666666664,0.10333333333333333,0.06666666666666667,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
ASV83: $Methylobacterium$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV93: $Burkholderiaceae$,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.01,0.015,0.01,0.0,0.0,0.21,0.18333333333333335,0.13999999999999999,0.11,0.22999999999999998,0.06333333333333334,0.13,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV101: $Fimbriimonadaceae$,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.02,0.01,0.03666666666666667,0.04,0.045,0.03333333333333333,0.05,0.02333333333333333,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV106: $Pseudooceanicola$,0.015,0.0,0.05,0.06666666666666667,0.016666666666666666,0.03333333333333333,0.05666666666666667,0.04,0.0,0.015,0.02666666666666667,0.02,0.02,0.035,0.05333333333333334,0.03,0.08,0.18000000000000002,0.18000000000000002,0.17333333333333334,0.2233333333333333,0.18,0.01,0.02666666666666667,0.12,0.07,0.09333333333333334,0.10333333333333333,0.11,0.0,0.04,0.15333333333333335,0.08666666666666667,0.15333333333333335,0.14,0.09999999999999999,0.0,0.03,0.07333333333333333,0.04,0.06666666666666667,0.04666666666666667,0.06333333333333334
ASV108: $Acinetobacter$,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04666666666666667,0.02,0.02,0.060000000000000005,0.02,0.0,0.0,1.873333333333333,0.47333333333333333,0.21333333333333335,0.2066666666666667,0.14666666666666667,0.05,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV121: $Novosphingobium$,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.5333333333333333,0.3,0.3,0.5,0.5333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV122: $Halomonas$,0.11,0.034999999999999996,0.04,0.02666666666666667,0.030000000000000002,0.060000000000000005,0.03666666666666667,0.04,0.04,0.02,0.01,0.036666666666666674,0.02,0.04666666666666667,0.03,0.036666666666666674,0.04666666666666667,0.06999999999999999,0.053333333333333344,0.07666666666666667,0.07,0.09,0.03333333333333333,0.03333333333333333,0.015,0.01,0.016666666666666666,0.04,0.09,0.030000000000000002,0.02,0.03,0.01,0.013333333333333334,0.02,0.01,0.15333333333333335,0.03,0.04,0.025,0.04666666666666667,0.06,0.02
ASV125: $Pelagibacterium$ $halotolerans$,0.0,0.01,0.016666666666666666,0.015,0.04,0.02,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.015,0.01,0.016666666666666666,0.04666666666666667,0.03333333333333333,0.03666666666666667,0.02666666666666667,0.035,0.015,0.015,0.015,0.016666666666666666,0.0,0.01,0.01,0.01,0.0,0.013333333333333334,0.016666666666666666,0.01,0.01,0.013333333333333334,0.013333333333333334,0.01,0.013333333333333334,0.030000000000000002,0.023333333333333334,0.07333333333333333,0.10666666666666667,0.25666666666666665
ASV130: $Thalassospira$,0.01,0.08333333333333333,0.08,0.06,0.055,0.016666666666666666,0.01,0.01,0.05333333333333334,0.05666666666666667,0.12333333333333334,0.07,0.06666666666666667,0.01,0.01,0.0,0.02,0.013333333333333334,0.01,0.015,0.02,0.0,0.07,0.10333333333333333,0.26,0.12,0.08333333333333333,0.03333333333333333,0.03,0.08666666666666667,0.15666666666666665,0.12,0.07666666666666666,0.043333333333333335,0.02666666666666667,0.01,0.01,0.05333333333333334,0.04666666666666667,0.03333333333333333,0.025,0.04,0.023333333333333334
ASV133: $Reyranella$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.19999999999999998,0.15,0.125,0.375,0.07500000000000001,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV136: $Hyphomonas$,0.0,0.0,0.02,0.04666666666666667,0.06,0.08666666666666667,0.07333333333333335,0.07333333333333335,0.0,0.02,0.02,0.09,0.05,0.13333333333333333,0.06,0.0,0.0,0.04,0.08,0.06666666666666667,0.05333333333333334,0.04,0.0,0.0,0.04,0.16,0.03,0.060000000000000005,0.05,0.0,0.0,0.02,0.05333333333333334,0.05333333333333334,0.11333333333333333,0.06,0.0,0.0,0.28,0.6733333333333333,0.41333333333333333,0.49333333333333335,0.4066666666666667
ASV147: $Halomonadaceae$,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.07,0.01,0.01,0.015,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.09999999999999999,0.16,0.3333333333333333,0.41,0.53
ASV161: $Oricola$,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.19666666666666666,0.2366666666666667,0.2933333333333334,0.3033333333333333,0.27999999999999997
ASV170: $Bradyrhizobium$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.015,0.02,0.01,0.01,0.013333333333333334,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV172: $Thalassospira$,0.02,0.05,0.035,0.04,0.015,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.016666666666666666,0.023333333333333334,0.02,0.05000000000000001,0.043333333333333335,0.02666666666666667,0.02,0.03,0.055,0.013333333333333334,0.016666666666666666,0.04666666666666667,0.08333333333333333,0.03,0.03,0.08333333333333333,0.12666666666666668,0.07,0.06333333333333332,0.016666666666666666,0.0,0.04,0.049999999999999996,0.03333333333333333,0.03333333333333333,0.02666666666666667,0.045,0.016666666666666666,0.01,0.0,0.0,0.0,0.0,0.0,0.0
ASV174: $Marinomonas$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.24,0.64,0.32,0.62,0.98,0.54
ASV175: $Hyphomonas$,0.0,0.0,0.0,0.05,0.05333333333333334,0.04,0.03333333333333333,0.11333333333333334,0.0,0.02,0.06,0.04666666666666667,0.02,0.07,0.02,0.0,0.02,0.02,0.05,0.16,0.03333333333333333,0.05,0.0,0.0,0.02,0.05,0.03333333333333333,0.08,0.0,0.0,0.0,0.02,0.03333333333333333,0.06,0.08,0.03,0.0,0.0,0.18000000000000002,0.4466666666666666,0.31333333333333335,0.2933333333333334,0.21333333333333335
ASV177: $Pelagibacterium$,0.0,0.015,0.02,0.01,0.01,0.013333333333333334,0.01,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.01,0.01,0.015,0.0,0.01,0.01,0.01,0.0,0.01,0.013333333333333334,0.03,0.01,0.0,0.0,0.01,0.0,0.016666666666666666,0.01,0.01,0.03,0.05,0.0,0.0,0.01,0.03333333333333333,0.03333333333333333,0.05666666666666667,0.06999999999999999,0.16666666666666666
ASV183: $Marinomonas$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.78,0.52,0.34,0.84,0.62,0.34
ASV186: $Pseudonocardia$ $endophytica$,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.03,0.06,0.09000000000000001,0.375,0.0,0.0,0.0,0.03,0.06,0.03,0.03,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV187: $Alcanivorax$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.20666666666666667,0.21333333333333335,0.15333333333333332,0.14666666666666667,0.13333333333333333
ASV190: $Pseudomonas$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.016666666666666666,0.016666666666666666,0.01,0.025,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV193: $Halomonas$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03333333333333333,0.06,0.07333333333333332,0.09333333333333334
ASV195: $Phreatobacter$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.045,0.01,0.013333333333333334,0.03,0.015,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV206: $Alcanivorax$,0.0,0.16,0.32,0.32,0.48,0.36,0.48,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV209: $Rhodocista$,0.0,0.0,0.0,0.0,0.0,0.02,0.02666666666666667,0.06333333333333334,0.0,0.0,0.01,0.0,0.01,0.013333333333333334,0.02,0.0,0.0,0.0,0.01,0.05,0.025,0.09,0.0,0.0,0.0,0.01,0.0,0.013333333333333334,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV215: $Neptunomonas$ $phycophila$,0.03333333333333333,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.04,0.02,0.02,0.01,0.0,0.04,0.01,0.015,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.14,0.05000000000000001,0.06333333333333334,0.06333333333333334,0.043333333333333335,0.06333333333333334,0.030000000000000002
ASV223: $Reyranella$,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666665,0.07500000000000001,0.05,0.05,0.25,0.07500000000000001,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV229: $Halomonadaceae$,0.02666666666666667,0.01,0.02,0.016666666666666666,0.016666666666666666,0.03,0.015,0.016666666666666666,0.01,0.01,0.016666666666666666,0.025,0.03,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.0,0.02,0.01,0.02,0.0,0.01,0.0,0.0,0.03333333333333333,0.025,0.015,0.01,0.01,0.02,0.02,0.060000000000000005,0.025,0.03666666666666667,0.03333333333333333,0.023333333333333334,0.03333333333333333,0.06
ASV231: $Thalassobaculum$,0.0,0.0,0.0,0.015,0.05,0.05666666666666667,0.03666666666666667,0.043333333333333335,0.0,0.0,0.015,0.025,0.02666666666666667,0.05333333333333334,0.03666666666666667,0.01,0.0,0.01,0.04,0.03,0.06666666666666667,0.034999999999999996,0.0,0.0,0.0,0.01,0.016666666666666666,0.02,0.035,0.0,0.0,0.02,0.015,0.016666666666666666,0.025,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV233: $Marinobacterium$ $georgiense$,0.225,0.1,0.1,0.13333333333333333,0.125,0.1,0.125,0.175,0.0,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.11666666666666665,0.05,0.07500000000000001,0.05000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.20000000000000004,0.2333333333333333,0.45,0.3,0.25,0.31666666666666665,0.25
ASV235: $Thioclava$ $indica$,0.20666666666666667,0.06,0.04,0.03333333333333333,0.02,0.03333333333333333,0.04,0.06,0.04,0.0,0.06,0.04,0.02,0.02,0.04,0.03,0.03333333333333333,0.02,0.03,0.04,0.02,0.02,0.03,0.04,0.04,0.0,0.03,0.1,0.0,0.08666666666666667,0.04,0.02,0.02,0.04,0.0,0.02,0.15333333333333335,0.04,0.07333333333333335,0.02,0.06666666666666667,0.02666666666666667,0.05333333333333334
ASV254: $Thalassospira$,0.02,0.03,0.01,0.02,0.01,0.02,0.02,0.02333333333333333,0.01,0.03,0.04,0.01,0.02,0.02,0.025,0.01,0.01,0.0,0.02,0.01,0.025,0.03,0.02,0.03666666666666667,0.060000000000000005,0.02,0.035,0.015,0.01,0.023333333333333334,0.04666666666666667,0.023333333333333334,0.04,0.016666666666666666,0.016666666666666666,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0
ASV259: $Pseudahrensia$,0.0,0.0,0.0,0.02,0.01,0.015,0.0,0.0,0.0,0.0,0.03,0.02,0.02,0.030000000000000002,0.015,0.0,0.0,0.04,0.056666666666666664,0.08,0.02666666666666667,0.09,0.0,0.01,0.0,0.01,0.02666666666666667,0.04,0.02,0.0,0.0,0.0,0.01,0.01,0.01,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV261: $Constrictibacter$,0.0,0.0,0.0,0.01,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.06333333333333334,0.0,0.0,0.0,0.030000000000000002,0.03666666666666667,0.06999999999999999,0.08666666666666667,0.0,0.0,0.0,0.01,0.01,0.016666666666666666,0.035,0.0,0.0,0.0,0.0,0.03333333333333333,0.04666666666666667,0.085,0.0,0.0,0.0,0.0,0.015,0.03333333333333333,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0
